# codec in_bits encoded back_bits
fp4e2m1 2c3899d7 0000 00000000
fp4e2m1 d32579f8 000f c0c00000
fp4e2m1 f6362b6d 000f c0c00000
fp4e2m1 5f013d41 0007 40c00000
fp4e2m1 d68a93cb 000f c0c00000
fp4e2m1 eb3d8ea5 000f c0c00000
fp4e2m1 a6dbd3f1 0008 80000000
fp4e2m1 d956b26c 000f c0c00000
fp4e2m1 1ccc2c14 0000 00000000
fp4e2m1 ddff9eb2 000f c0c00000
fp4e2m1 8c42bcea 0008 80000000
fp4e2m1 b637d142 0008 80000000
fp4e2m1 8515607d 0008 80000000
fp4e2m1 019a7b7e 0000 00000000
fp4e2m1 98e3fa64 0008 80000000
fp4e2m1 7961ade4 0007 40c00000
fp4e2m1 443297c9 0007 40c00000
fp4e2m1 f1985a66 000f c0c00000
fp4e2m1 b1e88e4e 0008 80000000
fp4e2m1 aa26bdca 0008 80000000
fp4e2m1 48abf50d 0007 40c00000
fp4e2m1 e4fc4302 000f c0c00000
fp4e2m1 313853eb 0000 00000000
fp4e2m1 36fbc0fc 0000 00000000
fp4e2m1 452a127e 0007 40c00000
fp4e2m1 13f7d9ea 0000 00000000
fp4e2m1 ec8a4605 000f c0c00000
fp4e2m1 664f985e 0007 40c00000
fp4e2m1 75242a57 0007 40c00000
fp4e2m1 bae227e1 0008 80000000
fp4e2m1 ed1c889e 000f c0c00000
fp4e2m1 4dc0de34 0007 40c00000
fp4e2m1 023c2851 0000 00000000
fp4e2m1 c1ee2a89 000f c0c00000
fp4e2m1 1f15d510 0000 00000000
fp4e2m1 4c16589d 0007 40c00000
fp4e2m1 4f487ccf 0007 40c00000
fp4e2m1 97bb78ab 0008 80000000
fp4e2m1 c3e6b60f 000f c0c00000
fp4e2m1 1b5234f8 0000 00000000
fp4e2m1 2ac62108 0000 00000000
fp4e2m1 5fea8426 0007 40c00000
fp4e2m1 c656a2fb 000f c0c00000
fp4e2m1 a576a3cd 0008 80000000
fp4e2m1 dfc25800 000f c0c00000
fp4e2m1 86137d37 0008 80000000
fp4e2m1 ac79a874 0008 80000000
fp4e2m1 cb94921c 000f c0c00000
fp4e2m1 a0b62616 0008 80000000
fp4e2m1 3b8852ac 0000 00000000
fp4e2m1 7694bcfe 0007 40c00000
fp4e2m1 e690d63d 000f c0c00000
fp4e2m1 1be86d6d 0000 00000000
fp4e2m1 400dfd4c 0004 40000000
fp4e2m1 59ffffed 0007 40c00000
fp4e2m1 e2d0af14 000f c0c00000
fp4e2m1 dedcfc96 000f c0c00000
fp4e2m1 463aa681 0007 40c00000
fp4e2m1 bc0842e5 0008 80000000
fp4e2m1 7230fe74 0007 40c00000
fp4e2m1 b02a72fd 0008 80000000
fp4e2m1 98234c27 0008 80000000
fp4e2m1 98601161 0008 80000000
fp4e2m1 4958adb2 0007 40c00000
fp4e2m1 a25c5bfe 0008 80000000
fp4e2m1 97ca2bfa 0008 80000000
fp4e2m1 05e4a592 0000 00000000
fp4e2m1 946bec12 0008 80000000
fp4e2m1 2eba4d06 0000 00000000
fp4e2m1 4908d4c6 0007 40c00000
fp4e2m1 6d8c4f06 0007 40c00000
fp4e2m1 580ac8f7 0007 40c00000
fp4e2m1 57a628dd 0007 40c00000
fp4e2m1 4f62a2b0 0007 40c00000
fp4e2m1 00c9425b 0000 00000000
fp4e2m1 7ade3c39 0007 40c00000
fp4e2m1 21425674 0000 00000000
fp4e2m1 a5402a6c 0008 80000000
fp4e2m1 e8eea8a3 000f c0c00000
fp4e2m1 075d78cb 0000 00000000
fp4e2m1 8a8045b3 0008 80000000
fp4e2m1 5c3b22b7 0007 40c00000
fp4e2m1 fbdaad1e 000f c0c00000
fp4e2m1 8f8e4cb5 0008 80000000
fp4e2m1 0d5d1fa5 0000 00000000
fp4e2m1 35500c61 0000 00000000
fp4e2m1 3b7431d6 0000 00000000
fp4e2m1 d3f3bf72 000f c0c00000
fp4e2m1 b65e6b83 0008 80000000
fp4e2m1 feccf0c1 000f c0c00000
fp4e2m1 09d3cb8c 0000 00000000
fp4e2m1 87c8440c 0008 80000000
fp4e2m1 64a9bd3c 0007 40c00000
fp4e2m1 7c2171a0 0007 40c00000
fp4e2m1 5ef50dc9 0007 40c00000
fp4e2m1 c4441333 000f c0c00000
fp4e2m1 b922bb19 0008 80000000
fp4e2m1 b45e4de9 0008 80000000
fp4e2m1 8e9360a1 0008 80000000
fp4e2m1 691b7691 0007 40c00000
fp4e2m1 3ef8289d 0001 3f000000
fp4e2m1 013d9c30 0000 00000000
fp4e2m1 45a2b49d 0007 40c00000
fp4e2m1 03eaa309 0000 00000000
fp4e2m1 40ef4474 0007 40c00000
fp4e2m1 1b4f8ffe 0000 00000000
fp4e2m1 95538911 0008 80000000
fp4e2m1 8e2a45fb 0008 80000000
fp4e2m1 894c4f44 0008 80000000
fp4e2m1 ae7acf0c 0008 80000000
fp4e2m1 a306c8fc 0008 80000000
fp4e2m1 3f441073 0002 3f800000
fp4e2m1 5e02f3b6 0007 40c00000
fp4e2m1 27fea998 0000 00000000
fp4e2m1 6c7cf96f 0007 40c00000
fp4e2m1 2e281ceb 0000 00000000
fp4e2m1 d3504906 000f c0c00000
fp4e2m1 e1140429 000f c0c00000
fp4e2m1 c951c911 000f c0c00000
fp4e2m1 35570ccc 0000 00000000
fp4e2m1 896703b1 0008 80000000
fp4e2m1 21659e13 0000 00000000
fp4e2m1 95516038 0008 80000000
fp4e2m1 b7607216 0008 80000000
fp4e2m1 b41ce834 0008 80000000
fp4e2m1 c210701e 000f c0c00000
fp4e2m1 ce0ac9d1 000f c0c00000
fp4e2m1 4b60e296 0007 40c00000
fp4e2m1 59cb22cd 0007 40c00000
fp4e2m1 2f11dc27 0000 00000000
fp4e2m1 ab03efb4 0008 80000000
fp4e2m1 483683b6 0007 40c00000
fp4e2m1 cc05412e 000f c0c00000
fp4e2m1 a2856b63 0008 80000000
fp4e2m1 927eff36 0008 80000000
fp4e2m1 2ce3f218 0000 00000000
fp4e2m1 b87cc9e4 0008 80000000
fp4e2m1 4ea010ce 0007 40c00000
fp4e2m1 8fc57e17 0008 80000000
fp4e2m1 0b08e3f1 0000 00000000
fp4e2m1 88024386 0008 80000000
fp4e2m1 a8624ec4 0008 80000000
fp4e2m1 4b871dc1 0007 40c00000
fp4e2m1 c775d644 000f c0c00000
fp4e2m1 8d7778ca 0008 80000000
fp4e2m1 51897694 0007 40c00000
fp4e2m1 63f1a923 0007 40c00000
fp4e2m1 9a5b3ba7 0008 80000000
fp4e2m1 73f4d61e 0007 40c00000
fp4e2m1 fc9fc0bf 000f c0c00000
fp4e2m1 fc9551ce 000f c0c00000
fp4e2m1 73f6d033 0007 40c00000
fp4e2m1 5b444967 0007 40c00000
fp4e2m1 38ba7d35 0000 00000000
fp4e2m1 782fa31c 0007 40c00000
fp4e2m1 43d8f997 0007 40c00000
fp4e2m1 92a9c4cb 0008 80000000
fp4e2m1 104bd6f3 0000 00000000
fp4e2m1 ace57688 0008 80000000
fp4e2m1 f926293a 000f c0c00000
fp4e2m1 dea617e8 000f c0c00000
fp4e2m1 1175a101 0000 00000000
fp4e2m1 846ae45a 0008 80000000
fp4e2m1 8239df82 0008 80000000
fp4e2m1 7dc5e791 0007 40c00000
fp4e2m1 dd42ac90 000f c0c00000
fp4e2m1 725af0e1 0007 40c00000
fp4e2m1 fb51cfa1 000f c0c00000
fp4e2m1 cb3a82a9 000f c0c00000
fp4e2m1 80e2da78 0008 80000000
fp4e2m1 574ae80f 0007 40c00000
fp4e2m1 719750a3 0007 40c00000
fp4e2m1 fd02122d 000f c0c00000
fp4e2m1 d7df1242 000f c0c00000
fp4e2m1 5b2d3fca 0007 40c00000
fp4e2m1 16efc947 0000 00000000
fp4e2m1 e16c1b0f 000f c0c00000
fp4e2m1 cce81e26 000f c0c00000
fp4e2m1 c18a94d6 000f c0c00000
fp4e2m1 45a798f2 0007 40c00000
fp4e2m1 f0fc1942 000f c0c00000
fp4e2m1 788bae43 0007 40c00000
fp4e2m1 1ae70a64 0000 00000000
fp4e2m1 81f023c3 0008 80000000
fp4e2m1 7de58301 0007 40c00000
fp4e2m1 e9a05a1d 000f c0c00000
fp4e2m1 1eca8141 0000 00000000
fp4e2m1 9f8655bb 0008 80000000
fp4e2m1 f186e026 000f c0c00000
fp4e2m1 55665ee6 0007 40c00000
fp4e2m1 dd243238 000f c0c00000
fp4e2m1 2c337648 0000 00000000
fp4e2m1 62c53ddf 0007 40c00000
fp4e2m1 4c32f61d 0007 40c00000
fp4e2m1 71523383 0007 40c00000
fp4e2m1 40cf74c0 0007 40c00000
fp4e2m1 3d7de6e3 0000 00000000
fp4e2m1 2d229771 0000 00000000
fp4e2m1 df05a203 000f c0c00000
fp4e2m1 159886a5 0000 00000000
fp4e2m1 50bbff6d 0007 40c00000
fp4e2m1 61cc3c64 0007 40c00000
fp4e2m1 4b992e29 0007 40c00000
fp4e2m1 b2cf1652 0008 80000000
fp4e2m1 713d09db 0007 40c00000
fp4e2m1 5bcbb56e 0007 40c00000
fp4e2m1 f653367e 000f c0c00000
fp4e2m1 879edb42 0008 80000000
fp4e2m1 a6e7706d 0008 80000000
fp4e2m1 dfd14f65 000f c0c00000
fp4e2m1 e0e1f7fa 000f c0c00000
fp4e2m1 469ed216 0007 40c00000
fp4e2m1 66499a7d 0007 40c00000
fp4e2m1 9b4ef27e 0008 80000000
fp4e2m1 000e4b8c 0000 00000000
fp4e2m1 9894e024 0008 80000000
fp4e2m1 e3647177 000f c0c00000
fp4e2m1 0d7222c1 0000 00000000
fp4e2m1 5459b006 0007 40c00000
fp4e2m1 c08ca980 000e c0800000
fp4e2m1 b38a2fbc 0008 80000000
fp4e2m1 a3a92a55 0008 80000000
fp4e2m1 6368430f 0007 40c00000
fp4e2m1 5d8525a4 0007 40c00000
fp4e2m1 d43ea2dd 000f c0c00000
fp4e2m1 fd637833 000f c0c00000
fp4e2m1 f114607c 000f c0c00000
fp4e2m1 547d0530 0007 40c00000
fp4e2m1 15d5b198 0000 00000000
fp4e2m1 5a298c09 0007 40c00000
fp4e2m1 01124408 0000 00000000
fp4e2m1 3f4b485d 0002 3f800000
fp4e2m1 28b2db0e 0000 00000000
fp4e2m1 313f9bf3 0000 00000000
fp4e2m1 37c45c1c 0000 00000000
fp4e2m1 9c775847 0008 80000000
fp4e2m1 abf4c8b1 0008 80000000
fp4e2m1 8a16cc98 0008 80000000
fp4e2m1 9fae7570 0008 80000000
fp4e2m1 aa2217f6 0008 80000000
fp4e2m1 5a29181b 0007 40c00000
fp4e2m1 f82a6c80 000f c0c00000
fp4e2m1 9e9c4d68 0008 80000000
fp4e2m1 5fcaeb27 0007 40c00000
fp4e2m1 cc757c43 000f c0c00000
fp4e2m1 456bae40 0007 40c00000
fp4e2m1 b8f4d704 0008 80000000
fp4e2m1 408d0d10 0006 40800000
fp4e2m1 53f41913 0007 40c00000
fp4e2m1 23acf37c 0000 00000000
fp4e2m1 064109ee 0000 00000000
fp4e2m1 e5524527 000f c0c00000
fp4e2m1 887e8cc5 0008 80000000
fp4e2m1 438b3cbe 0007 40c00000
fp4e2m1 8275046e 0008 80000000
fp4e2m1 13f2028e 0000 00000000
fp4e2m1 fb38acaf 000f c0c00000
fp4e2m1 d930b28f 000f c0c00000
fp4e2m1 35e9993a 0000 00000000
fp4e2m1 5df1f814 0007 40c00000
fp4e2m1 18d21234 0000 00000000
fp4e2m1 da30fb0e 000f c0c00000
fp4e2m1 37d4f6e3 0000 00000000
fp4e2m1 a4a8d4a9 0008 80000000
fp4e2m1 1b0af323 0000 00000000
fp4e2m1 8c13ddeb 0008 80000000
fp4e2m1 0366c03e 0000 00000000
fp4e2m1 290acad9 0000 00000000
fp4e2m1 feb0d822 000f c0c00000
fp4e2m1 7d051d47 0007 40c00000
fp4e2m1 569e4673 0007 40c00000
fp4e2m1 339d78a8 0000 00000000
fp4e2m1 5146d998 0007 40c00000
fp4e2m1 64983633 0007 40c00000
fp4e2m1 e6fcdc11 000f c0c00000
fp4e2m1 8a78606c 0008 80000000
fp4e2m1 d28aed19 000f c0c00000
fp4e2m1 bdd4a9fc 0008 80000000
fp4e2m1 97089af3 0008 80000000
fp4e2m1 5c6c7a11 0007 40c00000
fp4e2m1 0b6c6d05 0000 00000000
fp4e2m1 150f3c55 0000 00000000
fp4e2m1 601fd2fc 0007 40c00000
fp4e2m1 b9862f7b 0008 80000000
fp4e2m1 b105eac1 0008 80000000
fp4e2m1 b3d6d8f8 0008 80000000
fp4e2m1 b0248301 0008 80000000
fp4e2m1 67a54a61 0007 40c00000
fp4e2m1 623796d1 0007 40c00000
fp4e2m1 e732f8d9 000f c0c00000
fp4e2m1 2cc92ab8 0000 00000000
fp4e2m1 016e231a 0000 00000000
fp4e2m1 7dc1857f 0007 40c00000
fp4e2m1 c578f81c 000f c0c00000
fp4e2m1 343ac723 0000 00000000
fp4e2m1 12cb395e 0000 00000000
fp4e2m1 65133bbf 0007 40c00000
fp4e2m1 86c0bdef 0008 80000000
fp4e2m1 d9113231 000f c0c00000
fp4e2m1 5291402a 0007 40c00000
fp4e2m1 d55f0f83 000f c0c00000
fp4e2m1 efb77da8 000f c0c00000
fp4e2m1 10c85427 0000 00000000
fp4e2m1 89595666 0008 80000000
fp4e2m1 98d2338f 0008 80000000
fp4e2m1 6c99eabe 0007 40c00000
fp4e2m1 6a612b3b 0007 40c00000
fp4e2m1 54ae93f7 0007 40c00000
fp4e2m1 c772b1f7 000f c0c00000
fp4e2m1 71263f0b 0007 40c00000
fp4e2m1 14aa0ab9 0000 00000000
fp4e2m1 ce4a9918 000f c0c00000
fp4e2m1 8d7426de 0008 80000000
fp4e2m1 e46c7e80 000f c0c00000
fp4e2m1 f3371cc3 000f c0c00000
fp4e2m1 689c3b05 0007 40c00000
fp4e2m1 f69ed35a 000f c0c00000
fp4e2m1 62005ad2 0007 40c00000
fp4e2m1 3693f684 0000 00000000
fp4e2m1 3ac32d96 0000 00000000
fp4e2m1 28c18e2c 0000 00000000
fp4e2m1 5470709d 0007 40c00000
fp4e2m1 54ab05de 0007 40c00000
fp4e2m1 8b9b1372 0008 80000000
fp4e2m1 581246e7 0007 40c00000
fp4e2m1 b46a3bbb 0008 80000000
fp4e2m1 cf7671ca 000f c0c00000
fp4e2m1 76afdfa0 0007 40c00000
fp4e2m1 1a318fef 0000 00000000
fp4e2m1 829eafb7 0008 80000000
fp4e2m1 086ae06a 0000 00000000
fp4e2m1 7b79eac5 0007 40c00000
fp4e2m1 2804bf3b 0000 00000000
fp4e2m1 1282952e 0000 00000000
fp4e2m1 d8d02097 000f c0c00000
fp4e2m1 116bcc96 0000 00000000
fp4e2m1 239d5c9c 0000 00000000
fp4e2m1 62c7641e 0007 40c00000
fp4e2m1 509a0a3d 0007 40c00000
fp4e2m1 976564f9 0008 80000000
fp4e2m1 1db8da81 0000 00000000
fp4e2m1 7b628ae2 0007 40c00000
fp4e2m1 b4a8c3b5 0008 80000000
fp4e2m1 89b23adb 0008 80000000
fp4e2m1 c3ec5ae4 000f c0c00000
fp4e2m1 5ee01706 0007 40c00000
fp4e2m1 2e4a7279 0000 00000000
fp4e2m1 decc9c1f 000f c0c00000
fp4e2m1 b3893023 0008 80000000
fp4e2m1 1acfb4cf 0000 00000000
fp4e2m1 5df11068 0007 40c00000
fp4e2m1 1104688f 0000 00000000
fp4e2m1 861c1599 0008 80000000
fp4e2m1 3e7ff7af 0000 00000000
fp4e2m1 aedd1d9f 0008 80000000
fp4e2m1 e60e3420 000f c0c00000
fp4e2m1 8debf60e 0008 80000000
fp4e2m1 87e1755c 0008 80000000
fp4e2m1 0f035cda 0000 00000000
fp4e2m1 f3b20ae9 000f c0c00000
fp4e2m1 c7321abf 000f c0c00000
fp4e2m1 83eab08c 0008 80000000
fp4e2m1 04d21b4c 0000 00000000
fp4e2m1 504ba825 0007 40c00000
fp4e2m1 ba4aa56c 0008 80000000
fp4e2m1 440279e5 0007 40c00000
fp4e2m1 a8ea3658 0008 80000000
fp4e2m1 f2f79afd 000f c0c00000
fp4e2m1 1fec9f45 0000 00000000
fp4e2m1 1178edbb 0000 00000000
fp4e2m1 eb40e5e3 000f c0c00000
fp4e2m1 0a12e274 0000 00000000
fp4e2m1 32011c39 0000 00000000
fp4e2m1 82653997 0008 80000000
fp4e2m1 838a8251 0008 80000000
fp4e2m1 a6f8e104 0008 80000000
fp4e2m1 c9c2b757 000f c0c00000
fp4e2m1 efb5a7b5 000f c0c00000
fp4e2m1 94e5f3e4 0008 80000000
fp4e2m1 06fed0c1 0000 00000000
fp4e2m1 2b002dd5 0000 00000000
fp4e2m1 235ee4a4 0000 00000000
fp4e2m1 1f94910e 0000 00000000
fp4e2m1 b7419b42 0008 80000000
fp4e2m1 50758b23 0007 40c00000
fp4e2m1 f57d2a48 000f c0c00000
fp4e2m1 9d44aace 0008 80000000
fp4e2m1 f34e19bd 000f c0c00000
fp4e2m1 b2b3cde0 0008 80000000
fp4e2m1 9a1b18f8 0008 80000000
fp4e2m1 7501470b 0007 40c00000
fp4e2m1 1153474d 0000 00000000
fp4e2m1 ec140537 000f c0c00000
fp4e2m1 b10f6bb9 0008 80000000
fp4e2m1 761a906e 0007 40c00000
fp4e2m1 77ff72e7 0007 40c00000
fp4e2m1 54d4c092 0007 40c00000
fp4e2m1 1667fc6b 0000 00000000
fp4e2m1 f709f2a3 000f c0c00000
fp4e2m1 feff4a81 000f c0c00000
fp4e2m1 a37e43b3 0008 80000000
fp4e2m1 b2b72b97 0008 80000000
fp4e2m1 1df367bf 0000 00000000
fp4e2m1 faf3b0fa 000f c0c00000
fp4e2m1 556a484d 0007 40c00000
fp4e2m1 dad0b33f 000f c0c00000
fp4e2m1 0a5a1d0b 0000 00000000
fp4e2m1 e5994f36 000f c0c00000
fp4e2m1 c3438ec0 000f c0c00000
fp4e2m1 c4ebeafb 000f c0c00000
fp4e2m1 cd4efefc 000f c0c00000
fp4e2m1 07ffdd7f 0000 00000000
fp4e2m1 7a1e45a4 0007 40c00000
fp4e2m1 9f4aefb7 0008 80000000
fp4e2m1 07cbeb0a 0000 00000000
fp4e2m1 18dd1969 0000 00000000
fp4e2m1 73db3499 0007 40c00000
fp4e2m1 048de95c 0000 00000000
fp4e2m1 662db68a 0007 40c00000
fp4e2m1 ff5baf63 000f c0c00000
fp4e2m1 a3ea0339 0008 80000000
fp4e2m1 9521bc26 0008 80000000
fp4e2m1 307c19d9 0000 00000000
fp4e2m1 d7a2c1ed 000f c0c00000
fp4e2m1 6e44ec58 0007 40c00000
fp4e2m1 ef3fff7e 000f c0c00000
fp4e2m1 e03aae36 000f c0c00000
fp4e2m1 f69e113e 000f c0c00000
fp4e2m1 9188e532 0008 80000000
fp4e2m1 b2fdd724 0008 80000000
fp4e2m1 3b8b4c47 0000 00000000
fp4e2m1 06590694 0000 00000000
fp4e2m1 009494b6 0000 00000000
fp4e2m1 1d84b050 0000 00000000
fp4e2m1 e1aa2205 000f c0c00000
fp4e2m1 12ca6b03 0000 00000000
fp4e2m1 8da98ce9 0008 80000000
fp4e2m1 ec4eddcf 000f c0c00000
fp4e2m1 583d0f0d 0007 40c00000
fp4e2m1 a7f30b6c 0008 80000000
fp4e2m1 60065183 0007 40c00000
fp4e2m1 b1e0314a 0008 80000000
fp4e2m1 8c3f7935 0008 80000000
fp4e2m1 88e3f01d 0008 80000000
fp4e2m1 e9ebbf97 000f c0c00000
fp4e2m1 6b3c68a0 0007 40c00000
fp4e2m1 d3c9eb78 000f c0c00000
fp4e2m1 755f65c7 0007 40c00000
fp4e2m1 c9c4d7b3 000f c0c00000
fp4e2m1 16d6ab92 0000 00000000
fp4e2m1 9676b22c 0008 80000000
fp4e2m1 b044f98c 0008 80000000
fp4e2m1 12db101d 0000 00000000
fp4e2m1 b8691084 0008 80000000
fp4e2m1 8c5e30bc 0008 80000000
fp4e2m1 0fe05d54 0000 00000000
fp4e2m1 c5e49822 000f c0c00000
fp4e2m1 07b810c1 0000 00000000
fp4e2m1 80407ded 0008 80000000
fp4e2m1 e5297209 000f c0c00000
fp4e2m1 32955e53 0000 00000000
fp4e2m1 0e16be30 0000 00000000
fp4e2m1 8272ab3b 0008 80000000
fp4e2m1 ca4b60d5 000f c0c00000
fp4e2m1 2e62ff24 0000 00000000
fp4e2m1 9ee5161c 0008 80000000
fp4e2m1 66f54177 0007 40c00000
fp4e2m1 d689e1b2 000f c0c00000
fp4e2m1 8484efad 0008 80000000
fp4e2m1 41ba36d5 0007 40c00000
fp4e2m1 f7242efe 000f c0c00000
fp4e2m1 44365318 0007 40c00000
fp4e2m1 a42919b1 0008 80000000
fp4e2m1 01c71700 0000 00000000
fp4e2m1 dd2ba952 000f c0c00000
fp4e2m1 1f0a7114 0000 00000000
fp4e2m1 553d9cc0 0007 40c00000
fp4e2m1 5e18aef9 0007 40c00000
fp4e2m1 42ff0167 0007 40c00000
fp4e2m1 27a8fcb5 0000 00000000
fp4e2m1 b8f46692 0008 80000000
fp4e2m1 08381f37 0000 00000000
fp4e2m1 69797eb2 0007 40c00000
fp4e2m1 7560af48 0007 40c00000
fp4e2m1 9b337290 0008 80000000
fp4e2m1 31e89b6f 0000 00000000
fp4e2m1 d921e65c 000f c0c00000
fp4e2m1 6a930d90 0007 40c00000
fp4e2m1 f856bf89 000f c0c00000
fp4e2m1 7de2c916 0007 40c00000
fp4e2m1 d444a837 000f c0c00000
fp4e2m1 db5b59ab 000f c0c00000
fp4e2m1 ba55fe29 0008 80000000
fp4e2m1 4da231b4 0007 40c00000
fp4e2m1 653f59fd 0007 40c00000
fp4e2m1 f2c8ad8b 000f c0c00000
fp4e2m1 51c363b2 0007 40c00000
fp4e2m1 bdeace0e 0008 80000000
fp4e2m1 e2f04c8c 000f c0c00000
fp4e2m1 c0db039c 000f c0c00000
fp4e2m1 9d41f10e 0008 80000000
fp4e2m1 c54c9982 000f c0c00000
fp4e2m1 37b25578 0000 00000000
fp4e2m1 876c8548 0008 80000000
fp4e2m1 01794926 0000 00000000
fp4e2m1 de2cbaa7 000f c0c00000
fp4e2m1 721cc525 0007 40c00000
fp4e2m1 d3d4908b 000f c0c00000
fp4e2m1 a7496424 0008 80000000
fp4e2m1 6dcdff1f 0007 40c00000
fp4e2m1 7bb35783 0007 40c00000
fp4e2m1 e671f196 000f c0c00000
fp4e2m1 acdb0de9 0008 80000000
fp4e2m1 ee1995e2 000f c0c00000
fp4e2m1 1ab3fd63 0000 00000000
fp4e2m1 78031fb7 0007 40c00000
fp4e2m1 e1dafc30 000f c0c00000
fp4e2m1 5a90f38d 0007 40c00000
fp4e2m1 e7e208d2 000f c0c00000
fp4e2m1 59de5ec9 0007 40c00000
fp4e2m1 91d7200c 0008 80000000
fp4e2m1 1c6a4ec2 0000 00000000
fp4e2m1 973fbc4b 0008 80000000
fp4e2m1 a89ba4c8 0008 80000000
fp4e2m1 0202f238 0000 00000000
fp4e2m1 25e8b5ec 0000 00000000
fp4e2m1 e732383b 000f c0c00000
fp4e2m1 9e44ee2d 0008 80000000
fp4e2m1 f468e1f6 000f c0c00000
fp4e2m1 19a7b393 0000 00000000
fp4e2m1 64241c7f 0007 40c00000
fp4e2m1 2b3b64e0 0000 00000000
fp4e2m1 473d6993 0007 40c00000
fp4e2m1 b17b06f3 0008 80000000
fp4e2m1 2274fc82 0000 00000000
fp4e2m1 8c4f8405 0008 80000000
fp4e2m1 aa9dbdac 0008 80000000
fp4e2m1 a3945e43 0008 80000000
fp4e2m1 462a6d54 0007 40c00000
fp4e2m1 b65b18c8 0008 80000000
fp4e2m1 ddd57cab 000f c0c00000
fp4e2m1 231a9e1f 0000 00000000
fp4e2m1 b335a89a 0008 80000000
fp4e2m1 8bcfe4a9 0008 80000000
fp4e2m1 483cedb5 0007 40c00000
fp4e2m1 11495506 0000 00000000
fp4e2m1 c63b5050 000f c0c00000
fp4e2m1 3d2c08ed 0000 00000000
fp4e2m1 9aec0de1 0008 80000000
fp4e2m1 b85c4ef2 0008 80000000
fp4e2m1 5d78925d 0007 40c00000
fp4e2m1 3bef14b9 0000 00000000
fp4e2m1 cc4bc55d 000f c0c00000
fp4e2m1 dd259613 000f c0c00000
fp4e2m1 f8477f54 000f c0c00000
fp4e2m1 777bf046 0007 40c00000
fp4e2m1 808180ee 0008 80000000
fp4e2m1 835afbac 0008 80000000
fp4e2m1 22cab7f3 0000 00000000
fp4e2m1 391f54ef 0000 00000000
fp4e2m1 8b0fda91 0008 80000000
fp4e2m1 d3fed89b 000f c0c00000
fp4e2m1 d9b4db07 000f c0c00000
fp4e2m1 43f1b54e 0007 40c00000
fp4e2m1 5a246556 0007 40c00000
fp4e2m1 90943322 0008 80000000
fp4e2m1 1d090155 0000 00000000
fp4e2m1 cb9d09b5 000f c0c00000
fp4e2m1 29661711 0000 00000000
fp4e2m1 35ecb9ad 0000 00000000
fp4e2m1 ee871d97 000f c0c00000
fp4e2m1 66b4eeab 0007 40c00000
fp4e2m1 ec6b777f 000f c0c00000
fp4e2m1 c400ff6b 000f c0c00000
fp4e2m1 f4ca0a8a 000f c0c00000
fp4e2m1 2f3578cc 0000 00000000
fp4e2m1 6838dc0e 0007 40c00000
fp4e2m1 f7a9ba67 000f c0c00000
fp4e2m1 8f459d0c 0008 80000000
fp4e2m1 b3e6cb99 0008 80000000
fp4e2m1 0ebd80b2 0000 00000000
fp4e2m1 a7f52610 0008 80000000
fp4e2m1 61127ffd 0007 40c00000
fp4e2m1 3303ea15 0000 00000000
fp4e2m1 62549b8f 0007 40c00000
fp4e2m1 44ad922e 0007 40c00000
fp4e2m1 1daca4f2 0000 00000000
fp4e2m1 dc85ee30 000f c0c00000
fp4e2m1 95859254 0008 80000000
fp4e2m1 61861493 0007 40c00000
fp4e2m1 28d9e176 0000 00000000
fp4e2m1 fa409d65 000f c0c00000
fp4e2m1 e3a6f5a5 000f c0c00000
fp4e2m1 0ebc6c8e 0000 00000000
fp4e2m1 15e29721 0000 00000000
fp4e2m1 c5a3957d 000f c0c00000
fp4e2m1 f35430dc 000f c0c00000
fp4e2m1 9909fd6d 0008 80000000
fp4e2m1 14e155d0 0000 00000000
fp4e2m1 07264ffa 0000 00000000
fp4e2m1 8a6674aa 0008 80000000
fp4e2m1 1c1ad80d 0000 00000000
fp4e2m1 13cbc1e8 0000 00000000
fp4e2m1 ff605977 000f c0c00000
fp4e2m1 bbbd49b4 0008 80000000
fp4e2m1 99c01076 0008 80000000
fp4e2m1 ebf8fe0d 000f c0c00000
fp4e2m1 328399da 0000 00000000
fp4e2m1 988c2e67 0008 80000000
fp4e2m1 e3b61b73 000f c0c00000
fp4e2m1 4acea600 0007 40c00000
fp4e2m1 ee6643df 000f c0c00000
fp4e2m1 0a75575e 0000 00000000
fp4e2m1 a03d3c61 0008 80000000
fp4e2m1 3c6a002a 0000 00000000
fp4e2m1 aaaf9bf5 0008 80000000
fp4e2m1 24d71e1c 0000 00000000
fp4e2m1 516c2985 0007 40c00000
fp4e2m1 17c26438 0000 00000000
fp4e2m1 6efbd0a7 0007 40c00000
fp4e2m1 c4894bcc 000f c0c00000
fp4e2m1 db3b0c9c 000f c0c00000
fp4e2m1 368ea09e 0000 00000000
fp4e2m1 7b965542 0007 40c00000
fp4e2m1 5c211e3a 0007 40c00000
fp4e2m1 47934739 0007 40c00000
fp4e2m1 c95c882d 000f c0c00000
fp4e2m1 8b66dfb1 0008 80000000
fp4e2m1 459e0258 0007 40c00000
fp4e2m1 5a714ffa 0007 40c00000
fp4e2m1 4ab416c9 0007 40c00000
fp4e2m1 02e10914 0000 00000000
fp4e2m1 81a005ca 0008 80000000
fp4e2m1 631dd664 0007 40c00000
fp4e2m1 54fdc53b 0007 40c00000
fp4e2m1 4f55fc2b 0007 40c00000
fp4e2m1 ab62cb89 0008 80000000
